576988	sub-C013_preop3T_AAL_5001	98	36	2494	1572	2508	1916	2106	140	2234	2208	8	6	630	788	1558	1700	6	16	48	174	154	12	488	1136	136	90	136	64	2374	286	182	10	496	298	17752	14500	9664	5738	7018	514	1638	808	0	21216	17510	8510	27562	10160	19240	5596	14132	106	3976	178	2832	606	228	44	382	88	154	12	0	14	52	26	23428	13008	42	32	648	1928	9222	5954	1644	1556	3680	962	6	20	108	558	1286	670	784	180	704	308	284	108	240	84	122	78	542	468	808	206	468	248	82	14	120	88	184	38	50	26	50	104	306	214	278	112	22	58	
649724	sub-C013_preop3T_AAL_5002	10	102	140	4590	50	3064	86	540	10	3098	0	20	0	1254	0	2740	0	18	28	470	0	24	188	2634	18	154	18	122	16	1226	14	96	12	502	18140	20264	2660	11992	282	7076	42	2112	21216	0	10714	29090	2472	34042	13566	16060	6152	1764	476	4396	172	7102	14	92	80	362	2	66	0	26	0	116	13008	26404	20	22	80	3326	96	14448	116	5626	498	2550	2	24	2	5120	14	5562	4	3082	2	4964	6	2052	156	104	210	142	128	938	206	670	130	680	162	40	238	142	106	66	132	36	128	304	528	206	272	136	66	116	
305908	sub-C013_preop3T_AAL_5011	140	6	1236	228	268	36	456	16	178	26	0	0	46	14	172	16	4	4	328	130	32	4	522	114	20	6	16	4	596	20	94	16	436	226	13118	10908	3856	1788	3480	336	344	24	17510	10714	0	8010	4762	1288	21498	4412	1544	0	110	0	1238	86	40	16	312	28	2	0	0	2	0	2	16838	10672	14	12	108	62	2624	138	1250	106	3976	158	322	26	806	84	764	48	370	10	92	6	126	2	318	126	136	54	732	114	370	48	284	140	42	12	134	68	314	26	18	2	30	24	54	90	238	80	30	18	
409804	sub-C013_preop3T_AAL_5012	22	176	146	3252	36	606	74	352	10	218	0	16	2	476	0	678	0	546	40	750	0	6	74	1414	14	76	6	60	16	1684	2	2	16	46	8946	10106	1072	3284	276	2720	38	272	8510	29090	8010	0	1216	4682	5922	26060	1268	1466	76	1106	166	974	16	128	86	4424	4	122	0	48	0	204	6798	23228	16	26	84	1090	112	7778	142	4044	654	2344	2	968	0	9624	10	4666	2	3680	0	1718	4	982	214	116	292	146	186	1230	246	408	166	274	230	36	314	130	132	86	182	32	78	94	372	294	324	142	30	68	
404344	sub-C013_preop3T_AAL_5021	122	28	4160	240	4218	138	3666	6	3600	108	16	0	1300	4	2884	26	10	2	62	144	204	2	696	116	168	24	158	8	4402	2	200	14	588	258	4292	2632	12640	1696	13376	138	1504	102	27562	2472	4762	1216	0	1210	1594	704	8234	0	6672	4	17614	50	134	42	148	48	54	0	4	0	16	4	9060	2798	58	34	756	224	13924	252	912	212	3820	472	12	2	644	8	3414	12	2872	4	2194	14	1518	4	662	142	66	120	1196	484	7272	534	6940	514	164	52	68	102	326	70	62	124	86	148	1098	1086	646	330	32	130	
539920	sub-C013_preop3T_AAL_5022	26	160	116	3880	188	4420	74	360	140	5040	0	8	0	1840	16	3928	0	2	92	616	28	54	290	2644	10	130	28	100	18	726	48	340	36	2244	3936	7724	1566	17204	62	13058	42	2320	10160	34042	1288	4682	1210	0	2318	1980	2554	730	354	4492	130	21652	50	242	258	1846	8	12	0	8	0	24	2374	15528	88	122	148	3770	358	14476	70	2746	724	8162	0	4	2	856	10	4216	4	1116	4	4140	10	2940	470	550	600	592	506	7124	1488	6520	1618	8868	510	116	684	986	310	884	430	260	308	620	3734	4472	2470	1880	78	460	
419696	sub-C013_preop3T_AAL_5101	410	6	3078	432	398	84	1120	10	298	56	24	0	114	14	492	20	74	4	868	228	84	2	968	206	42	12	40	6	2402	12	120	14	56	22	15568	14024	3154	896	2908	50	1006	104	19240	13566	21498	5922	1594	2318	0	3696	19664	0	376	24	744	84	182	8	3266	36	286	0	2	2	30	2	18004	10952	32	4	284	180	7970	250	3080	178	6778	222	1610	14	3942	36	3886	28	1722	6	360	28	240	4	696	228	270	112	1792	174	1066	70	662	264	88	32	294	114	702	54	58	16	74	54	144	236	582	204	58	28	
300972	sub-C013_preop3T_AAL_5102	10	94	64	1784	16	312	32	278	2	124	0	70	0	342	0	376	0	450	14	446	0	4	38	742	6	28	2	16	4	1178	0	0	12	10	5064	5682	530	1744	204	1282	18	168	5596	16060	4412	26060	704	1980	3696	0	370	8154	26	1996	146	1378	6	52	36	6574	0	60	0	70	0	3022	4820	13834	6	8	44	542	38	4422	32	1760	184	754	2	606	0	8604	6	3864	2	4506	0	1410	2	2332	54	22	60	24	40	254	50	84	32	40	48	4	68	20	22	20	30	8	30	28	88	34	60	20	4	20	
384144	sub-C013_preop3T_AAL_5201	266	18	3148	448	532	398	1994	12	538	346	84	0	264	28	788	118	170	4	482	120	104	6	816	324	54	32	70	34	3898	6	102	22	50	30	6900	5798	3032	648	2706	152	1548	248	14132	6152	1544	1268	8234	2554	19664	370	0	0	16434	30	5492	154	194	10	4738	58	4384	0	24	0	5288	2	4890	3136	50	12	410	642	9822	876	2158	624	4440	562	1538	6	5096	24	7700	24	10590	6	1730	56	2578	8	582	112	124	86	1924	200	1378	88	672	200	84	22	142	100	552	48	48	12	82	126	212	338	532	268	40	58	
76908	sub-C013_preop3T_AAL_5202	0	0	0	166	0	16	0	58	0	4	0	20	0	48	0	24	0	30	0	0	0	0	0	118	0	0	0	0	0	108	0	0	0	0	0	0	0	46	0	216	0	2	106	1764	0	1466	0	730	0	8154	0	0	0	3262	0	2076	0	2	0	2788	0	0	0	42	0	3620	0	1614	0	0	0	82	0	422	0	18	0	0	0	66	0	822	0	142	0	7816	0	164	0	2422	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184280	sub-C013_preop3T_AAL_5301	120	14	922	144	218	224	850	6	212	214	366	0	368	16	360	82	174	2	44	16	44	2	232	124	28	14	32	24	1510	0	16	8	14	14	684	418	2270	380	1896	94	630	152	3976	476	110	76	6672	354	376	26	16434	0	0	8	10230	52	76	8	108	38	116	0	16	0	2140	0	158	172	6	4	134	360	3372	518	736	382	1552	292	322	2	1646	10	2612	16	10252	4	898	28	10502	4	850	38	26	30	784	110	558	46	342	80	28	12	32	46	184	26	12	6	36	76	98	160	190	110	12	36	
74696	sub-C013_preop3T_AAL_5302	0	8	2	418	4	148	0	58	0	90	0	2	0	144	0	186	0	6	0	18	0	0	4	220	0	8	4	16	0	278	0	0	0	0	32	36	0	442	0	372	0	120	178	4396	0	1106	4	4492	24	1996	30	3262	8	0	2	8278	0	10	0	12	0	6	0	14	0	50	4	8	0	0	4	160	2	1168	0	428	4	26	0	20	0	738	0	608	0	1374	0	1026	0	4142	0	18	0	0	0	8	2	4	2	1096	0	0	0	0	0	2	0	0	2	2	4	6	2	2	0	2	
349412	sub-C013_preop3T_AAL_5401	38	34	1350	354	604	26	1124	4	552	10	12	0	560	4	836	2	28	0	182	248	12	6	210	168	18	8	6	8	1640	2	6	4	18	50	320	226	9748	166	14312	40	128	22	2832	172	1238	166	17614	130	744	146	5492	0	10230	2	0	114	140	76	208	168	32	0	6	0	236	0	1650	410	74	44	546	282	3186	90	396	20	2874	1130	204	0	1190	4	2108	2	4490	0	1092	0	16290	2	10422	178	296	222	1110	890	7442	398	22378	1228	1676	52	422	916	320	326	198	206	758	664	972	5900	5706	1810	454	846	
350708	sub-C013_preop3T_AAL_5402	20	44	66	938	102	2400	22	90	70	1802	0	16	0	254	10	520	0	36	64	160	20	76	78	464	12	48	46	528	14	362	22	94	0	458	108	868	140	13344	54	15394	54	4530	606	7102	86	974	50	21652	84	1378	154	2076	52	8278	114	0	40	264	94	744	2	10	0	46	0	1562	236	3272	22	20	212	2900	220	4734	34	896	440	3370	0	74	0	838	4	1166	2	2850	2	4238	8	14132	180	3988	62	1932	248	1094	718	4424	1144	16640	52	56	92	986	100	162	50	1098	518	470	1692	6890	2046	1366	184	796	
264056	sub-C013_preop3T_AAL_6001	18952	12	2500	178	1214	58	3096	4	674	2	1220	0	556	0	314	0	4342	0	446	82	278	10	836	120	178	30	152	12	1750	0	364	34	134	174	30	22	212	42	228	26	698	10	228	14	40	16	134	50	182	6	194	0	76	0	140	40	0	128	16444	322	16610	2	5206	0	2466	4	4486	848	2306	116	1724	108	11752	24	4884	4	9574	526	172	0	490	2	940	2	344	2	200	2	214	8	1576	444	652	194	2298	500	430	50	1264	550	222	22	492	320	568	90	108	24	184	112	70	316	756	418	156	192	
189292	sub-C013_preop3T_AAL_6002	12	13802	18	2270	12	490	6	1586	2	188	0	420	2	264	2	138	0	3404	104	386	0	8	16	980	0	40	8	48	0	416	4	4	96	576	54	8	22	26	12	54	0	10	44	92	16	128	42	242	8	52	10	2	8	10	76	264	128	0	176	11494	0	8384	0	9330	0	214	746	1942	34	3628	184	1842	26	8290	22	5988	234	4408	0	142	0	236	0	150	0	62	0	2	6	44	96	398	34	336	24	1450	138	90	234	868	32	6	28	896	24	112	12	70	592	456	60	1028	1100	1076	408	884	
241340	sub-C013_preop3T_AAL_6101	264	18	1600	152	704	28	1076	4	516	2	32	0	104	2	162	2	60	6	326	86	126	2	486	68	54	12	60	2	936	6	202	14	74	886	290	384	318	54	302	30	452	10	382	80	312	86	148	258	3266	36	4738	0	108	0	208	94	16444	176	0	472	14146	2	60	0	4776	4	14864	1998	102	156	1040	192	6438	70	4780	26	12810	1136	294	10	208	26	606	20	92	6	148	2	104	18	2524	478	1134	240	3734	888	834	80	2180	768	350	30	908	544	760	100	130	38	260	170	156	708	1378	898	198	328	
265164	sub-C013_preop3T_AAL_6102	12	2880	24	2304	52	418	12	1160	22	130	0	524	0	618	8	402	0	1698	60	530	20	8	16	856	12	58	12	38	0	1560	16	2	68	298	212	346	128	244	18	426	42	26	88	362	28	4424	48	1846	36	6574	58	2788	38	12	168	744	322	11494	472	0	8	8032	0	3720	0	6272	1182	21590	20	164	184	1110	200	6434	90	2650	666	7210	0	1812	0	4694	0	1392	4	2134	0	200	20	1312	206	470	124	438	106	3436	276	304	400	1242	112	22	120	1190	56	336	48	70	644	540	260	1572	1716	1650	428	954	
205808	sub-C013_preop3T_AAL_6201	9736	0	1092	68	350	20	3250	0	342	0	2712	0	892	0	104	0	2388	0	156	18	80	2	322	48	18	4	28	2	912	0	98	4	30	12	10	10	86	4	60	4	222	0	154	2	2	4	54	8	286	0	4384	0	116	0	32	2	16610	0	14146	8	0	0	13286	0	14130	0	280	22	6	0	212	8	3734	2	2058	0	2272	38	70	0	1206	2	690	0	2296	2	90	0	1086	0	300	100	158	40	498	90	138	12	252	112	50	4	126	52	164	12	22	0	36	18	48	48	150	54	22	16	
136140	sub-C013_preop3T_AAL_6202	2	3616	4	638	0	26	2	5266	0	20	0	4756	0	2632	0	120	0	3040	10	68	0	4	4	132	0	10	0	2	2	378	2	2	0	0	0	0	0	0	0	14	0	2	12	66	0	122	0	12	0	60	0	0	0	6	0	10	2	8384	2	8032	0	0	0	18284	0	9738	2	84	0	0	30	82	0	1138	0	126	42	6	0	88	0	226	0	72	0	456	0	2	0	176	2	2	0	2	8	2	0	0	2	4	0	0	0	4	8	0	0	0	2	2	0	4	6	4	2	4	
100504	sub-C013_preop3T_AAL_6211	4008	0	14	0	0	0	224	0	2	0	2700	0	816	0	4	0	3708	0	2	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	2	0	24	0	16	0	6	0	5206	0	60	0	13286	0	0	0	1864	0	0	0	0	0	0	0	78	0	0	0	0	0	182	0	6994	0	1280	0	7100	0	136	0	2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150260	sub-C013_preop3T_AAL_6212	0	1342	4	1240	0	2	2	2250	0	34	0	4584	0	4124	0	718	0	5120	0	78	0	0	2	72	0	0	0	0	0	1512	0	0	0	0	2	2	0	10	0	26	0	0	14	26	2	48	0	8	2	70	0	42	0	14	0	46	0	9330	0	3720	0	18284	0	0	0	3464	2	226	0	0	0	4	0	1704	0	2	0	0	0	132	0	9124	0	154	0	5982	0	10	0	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
128756	sub-C013_preop3T_AAL_6221	4482	2	1674	106	290	28	4036	0	380	0	616	0	602	0	136	0	234	0	392	42	52	0	478	58	14	4	22	0	1384	0	72	8	32	4	14	6	54	0	26	0	94	0	52	0	0	0	16	0	30	0	5288	0	2140	0	236	0	2466	0	4776	0	14130	0	1864	0	0	0	214	0	12	0	130	4	4184	0	372	2	190	10	18	0	560	0	464	0	8562	0	176	0	2990	0	30	6	0	6	22	6	12	0	18	6	0	0	4	2	12	2	0	0	4	4	2	2	12	0	0	0	
104224	sub-C013_preop3T_AAL_6222	2	1338	4	836	4	56	4	4780	0	22	0	1600	0	782	0	40	0	58	14	50	0	2	4	288	0	10	4	4	2	200	0	0	0	0	6	6	0	8	2	134	0	2	26	116	2	204	4	24	2	3022	2	3620	0	50	0	1562	4	214	4	6272	0	9738	0	3464	0	0	4	836	0	0	56	178	2	1354	0	210	82	8	0	98	0	944	0	92	0	6338	0	52	0	3140	4	2	0	2	16	6	2	2	6	24	0	0	0	6	12	0	0	0	4	2	2	10	10	6	2	8	
563312	sub-C013_preop3T_AAL_6301	186	226	3946	556	232	98	582	22	174	50	4	0	32	28	94	22	0	12	1768	2234	94	124	3136	278	22	34	36	22	292	32	1710	552	11500	6304	20566	15268	6044	2656	4766	288	522	124	23428	13008	16838	6798	9060	2374	18004	4820	4890	0	158	4	1650	236	4486	746	14864	1182	280	2	0	2	214	4	0	21112	3732	1772	2500	1012	2548	338	1964	186	12488	2650	194	52	132	120	308	72	62	16	48	30	210	24	2028	678	816	458	2994	1470	834	76	1602	1092	290	26	658	1096	846	102	116	52	696	514	216	1106	1764	1380	582	910	
670720	sub-C013_preop3T_AAL_6302	20	160	234	4860	116	806	112	252	50	352	0	0	2	510	8	428	0	614	182	2374	88	928	1186	2428	28	184	30	68	22	1248	338	3880	824	14838	18958	26096	3050	9602	466	8700	112	602	13008	26404	10672	23228	2798	15528	10952	13834	3136	1614	172	8	410	3272	848	1942	1998	21590	22	84	0	226	0	836	21112	0	148	1320	292	2070	460	5872	342	3136	2954	8152	4	1668	2	5220	20	1686	12	1732	2	370	66	474	706	484	464	492	718	3910	570	1046	736	1158	360	68	460	1054	216	324	206	70	528	508	1050	1450	1756	1464	370	740	
124372	sub-C013_preop3T_AAL_6401	4282	780	782	424	4	2	238	26	4	0	0	0	2	0	4	0	0	0	5280	3904	4	2	232	96	0	0	2	0	52	0	4	10	1550	2050	10	20	56	26	224	12	18	4	42	20	14	16	58	88	32	6	50	0	6	0	74	22	2306	34	102	20	6	0	0	0	12	0	3732	148	0	650	3462	1088	592	48	288	36	10864	2332	0	0	0	0	4	0	2	0	2	2	22	2	1112	848	472	452	2006	766	342	70	778	878	232	64	350	748	1558	570	182	106	1100	292	98	344	808	358	486	880	
82624	sub-C013_preop3T_AAL_6402	44	4138	32	334	4	22	8	0	2	18	0	0	0	4	0	14	0	0	58	5134	8	78	82	184	0	0	2	2	0	0	84	508	414	4896	104	8	18	24	8	8	0	2	32	22	12	26	34	122	4	8	12	0	4	0	44	20	116	3628	156	164	0	0	0	0	0	0	1772	1320	650	0	584	1222	28	416	8	1436	624	4900	0	0	0	0	0	0	0	0	0	0	6	2	162	270	66	232	82	688	194	118	254	596	30	4	68	630	54	172	38	16	698	314	66	446	546	506	670	778	
362088	sub-C013_preop3T_AAL_7001	698	596	4018	1946	11922	3558	2348	156	1888	246	2	0	402	14	588	6	0	2	1168	2352	5466	4582	2026	1006	3466	6348	9856	7906	414	8	4024	808	1332	1060	452	290	2384	1000	1260	936	2664	1170	648	80	108	84	756	148	284	44	410	0	134	4	546	212	1724	184	1040	184	212	30	0	0	130	56	2500	292	3462	584	0	11858	13706	1782	3758	352	23770	3228	0	0	0	6	524	68	100	0	22	144	288	2	1150	632	518	460	2508	554	208	48	632	684	184	12	458	784	2326	466	234	68	1318	514	50	426	876	510	626	966	
609704	sub-C013_preop3T_AAL_7002	190	1464	656	13024	6522	26356	326	358	2408	10916	0	4	72	334	602	1386	0	0	740	2354	756	6444	928	10572	1964	8736	5148	11976	218	146	434	1916	146	1898	436	804	1784	12934	130	3934	640	10576	1928	3326	62	1090	224	3770	180	542	642	82	360	160	282	2900	108	1842	192	1110	8	82	0	4	4	178	1012	2070	1088	1222	11858	0	4488	33298	280	11664	2606	27582	0	0	2	10	22	528	30	212	14	1300	64	308	458	1546	238	1690	482	814	300	150	534	1856	290	18	358	3408	408	1528	94	234	5076	2304	82	1442	2534	2070	2974	4998	
749888	sub-C013_preop3T_AAL_7011	5996	74	27542	2114	23100	3742	17260	74	14948	2816	864	0	5008	72	9602	232	948	8	6296	1028	3394	118	8302	1136	1194	296	3434	326	26578	10	2242	120	834	116	906	1552	8374	4526	4428	280	7062	1662	9222	96	2624	112	13924	358	7970	38	9822	0	3372	2	3186	220	11752	26	6438	200	3734	0	78	0	4184	2	2548	460	592	28	13706	4488	0	5380	15144	1204	14632	1332	1100	10	1332	38	10958	48	7988	4	4896	148	3732	2	638	128	260	104	1334	460	558	114	1052	200	120	16	436	220	628	142	134	34	532	290	242	314	544	396	172	132	
743580	sub-C013_preop3T_AAL_7012	24	6252	630	27538	4084	24880	386	2578	3046	15998	0	492	74	7084	648	10996	0	800	162	5200	322	1368	756	13406	158	1128	834	5050	248	13114	220	26	70	50	1340	1898	1848	16464	130	5216	694	13818	5954	14448	138	7778	252	14476	250	4422	876	422	518	1168	90	4734	24	8290	70	6434	2	1138	0	1704	0	1354	338	5872	48	416	1782	33298	5380	0	310	19456	1320	10426	0	86	0	2622	22	5222	34	4920	12	2710	70	4366	202	270	86	274	234	562	94	26	198	802	68	6	96	536	80	352	34	42	1346	384	32	466	664	602	382	1670	
171780	sub-C013_preop3T_AAL_7021	458	10	3146	322	3236	144	1716	26	1660	62	2	0	334	6	572	4	0	18	186	160	38	8	1652	146	274	46	194	20	1308	12	46	8	20	12	536	736	2332	418	1492	62	1726	172	1644	116	1250	142	912	70	3080	32	2158	0	736	0	396	34	4884	22	4780	90	2058	0	0	0	372	0	1964	342	288	8	3758	280	15144	310	0	582	12304	406	0	44	2	84	258	64	6	6	2	38	70	2	256	34	182	28	584	108	134	32	170	70	62	6	332	62	444	30	80	10	380	146	62	98	198	180	110	34	
227892	sub-C013_preop3T_AAL_7022	20	2808	122	5850	724	5494	82	142	514	2066	0	2	18	268	70	516	0	0	62	456	38	28	350	4384	56	408	102	408	42	18	26	4	20	44	1318	1810	358	1982	94	1446	130	1946	1556	5626	106	4044	212	2746	178	1760	624	18	382	428	20	896	4	5988	26	2650	0	126	0	2	2	210	186	3136	36	1436	352	11664	1204	19456	582	0	824	7654	0	0	0	8	16	14	6	70	2	184	20	116	102	150	60	142	178	216	76	28	92	238	34	2	50	236	62	154	8	12	1002	254	34	178	266	204	220	1152	
748432	sub-C013_preop3T_AAL_7101	9880	916	15218	4072	3892	322	4066	264	2872	128	8	0	656	116	1012	80	0	64	11064	5346	38	62	4472	742	204	70	116	80	1790	162	24	12	56	1158	4096	3660	18618	1098	9560	350	3094	330	3680	498	3976	654	3820	724	6778	184	4440	0	1552	4	2874	440	9574	234	12810	666	2272	42	0	0	190	82	12488	2954	10864	624	23770	2606	14632	1320	12304	824	0	6214	0	182	4	402	476	320	240	26	94	64	1116	20	10540	2910	4322	1696	23070	3142	7238	864	8870	3616	1908	260	5208	2628	10270	1182	1266	292	4210	2462	1658	3396	7558	4534	2000	2310	
747692	sub-C013_preop3T_AAL_7102	430	7756	824	24298	438	5094	252	296	332	1532	0	4	6	190	40	578	0	0	2168	20450	76	10	618	8380	28	566	64	238	44	0	48	14	252	1310	1172	2136	728	15934	256	7242	150	3806	962	2550	158	2344	472	8162	222	754	562	0	292	26	1130	3370	526	4408	1136	7210	38	6	0	0	10	8	2650	8152	2332	4900	3228	27582	1332	10426	406	7654	6214	0	0	0	0	2	12	22	16	4	4	670	186	110	2906	4992	1562	5124	1682	15248	3318	2598	4246	9250	1454	284	1994	11426	1294	5490	832	802	14344	8544	2174	10482	12984	11088	7354	14366	
36916	sub-C013_preop3T_AAL_8101	44	0	2	0	0	0	4	0	2	0	100	0	50	0	156	0	2308	0	0	0	0	0	0	0	0	0	0	0	2784	0	0	0	0	0	4	4	26	0	72	0	0	0	6	2	322	2	12	0	1610	2	1538	0	322	0	204	0	172	0	294	0	70	0	182	0	18	0	194	4	0	0	0	0	1100	0	0	0	0	0	0	0	4168	0	1552	0	656	0	38	0	426	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34004	sub-C013_preop3T_AAL_8102	0	18	2	10	2	0	2	4	2	0	0	2	0	14	0	10	0	1788	0	2	0	0	0	0	0	0	0	0	2	1372	0	0	0	0	314	360	8	12	10	18	2	0	20	24	26	968	2	4	14	606	6	66	2	20	0	74	0	142	10	1812	0	88	0	132	0	98	52	1668	0	0	0	0	10	86	44	0	182	0	0	0	0	4708	0	1610	0	144	0	22	0	142	40	4	24	2	70	4	4	2	36	4	8	2	22	2	30	2	4	2	0	0	0	0	4	0	0	0	
154288	sub-C013_preop3T_AAL_8111	584	0	138	0	6	2	272	0	16	0	940	0	456	0	974	0	3132	0	2	0	0	0	10	0	0	0	0	2	3752	0	0	0	0	0	2	2	182	2	288	0	0	0	108	2	806	0	644	2	3942	0	5096	0	1646	0	1190	0	490	0	208	0	1206	0	6994	0	560	0	132	2	0	0	0	2	1332	0	2	0	4	0	4168	0	0	0	14584	0	20796	0	856	0	1574	0	16	0	0	0	2	0	4	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
190472	sub-C013_preop3T_AAL_8112	0	20	6	268	10	10	4	98	6	16	0	12	0	288	0	840	0	2758	0	12	2	0	2	16	0	0	4	0	4	4604	0	0	0	0	688	828	28	208	26	114	4	2	558	5120	84	9624	8	856	36	8604	24	822	10	738	4	838	2	236	26	4694	2	226	0	9124	0	944	120	5220	0	0	6	10	38	2622	84	8	402	2	0	4708	0	0	0	10052	0	13360	0	3378	2	1184	64	26	38	6	132	22	20	2	58	48	14	2	30	6	54	6	10	2	0	0	8	8	20	6	0	0	
226204	sub-C013_preop3T_AAL_8121	1438	2	1240	16	2512	16	886	0	1610	12	1096	0	544	0	6616	0	1156	0	528	8	1300	2	52	8	10	0	894	2	10898	0	70	2	8	0	46	26	812	30	1834	6	2908	16	1286	14	764	10	3414	10	3886	6	7700	0	2612	0	2108	4	940	0	606	0	690	0	1280	0	464	0	308	20	4	0	524	22	10958	22	258	16	476	12	1552	0	14584	0	0	0	14692	0	5326	2	1344	0	102	6	2	4	84	12	70	2	180	4	2	0	4	8	6	2	2	0	10	6	4	24	26	12	6	6	
136152	sub-C013_preop3T_AAL_8122	0	16	6	20	46	872	4	2	8	380	0	10	0	230	6	2438	0	1064	2	0	10	672	4	22	8	26	42	398	4	3682	2	18	0	0	494	610	42	2550	22	2076	10	3192	670	5562	48	4666	12	4216	28	3864	24	142	16	608	2	1166	2	150	20	1392	0	72	0	154	0	92	72	1686	0	0	68	528	48	5222	64	14	320	22	0	1610	0	10052	0	0	0	1264	0	4204	2	380	60	20	42	4	108	16	12	2	50	198	8	2	26	4	40	4	6	2	0	2	8	2	8	2	0	0	
335712	sub-C013_preop3T_AAL_8201	3766	0	1944	54	556	20	3188	0	270	12	6514	0	2872	0	906	0	1582	0	522	42	32	0	192	18	8	2	206	2	4460	0	4	0	0	2	18	10	830	42	566	4	310	20	784	4	370	2	2872	4	1722	2	10590	0	10252	0	4490	2	344	0	92	4	2296	0	7100	0	8562	0	62	12	2	0	100	30	7988	34	6	6	240	16	656	0	20796	0	14692	0	0	0	9682	12	34028	0	466	16	8	6	44	8	30	4	280	10	4	0	18	14	16	8	6	0	8	2	4	12	40	14	4	6	
187004	sub-C013_preop3T_AAL_8202	0	42	12	3000	0	26	2	1244	0	66	0	168	0	1004	0	488	0	92	4	250	0	0	6	570	0	4	0	0	0	1212	0	0	0	0	44	50	0	372	0	494	0	2	180	3082	10	3680	4	1116	6	4506	6	7816	4	1374	0	2850	2	62	6	2134	2	456	0	5982	0	6338	16	1732	0	0	0	212	4	4920	6	70	26	4	0	144	0	13360	0	1264	0	0	0	4140	0	18746	4	4	0	2	8	4	2	0	6	42	2	0	2	2	2	2	0	0	0	0	0	2	6	0	0	0	
74548	sub-C013_preop3T_AAL_8211	402	0	1302	48	322	10	680	0	86	12	204	0	418	0	290	0	118	0	506	40	64	0	110	16	2	0	106	0	2116	0	0	0	0	0	4	2	54	20	56	2	26	10	704	2	92	0	2194	4	360	0	1730	0	898	0	1092	2	200	0	148	0	90	0	136	0	176	0	48	2	2	0	22	14	4896	12	2	2	94	4	38	0	856	0	5326	0	9682	0	0	4	902	0	126	14	6	6	44	6	26	2	160	8	4	0	16	12	14	6	6	0	4	0	2	6	32	8	2	4	
103292	sub-C013_preop3T_AAL_8212	4	0	2	122	88	1704	2	14	18	320	0	0	0	80	6	184	0	4	4	2	22	126	4	72	24	36	78	1460	0	596	10	0	0	8	18	58	124	3930	0	1064	56	2750	308	4964	6	1718	14	4140	28	1410	56	164	28	1026	0	4238	2	2	2	200	0	2	0	10	0	52	30	370	2	0	144	1300	148	2710	38	184	64	670	0	22	0	3378	2	4204	12	4140	4	0	16	2526	2	4	0	2	6	32	4	10	2	206	2	0	2	4	0	2	0	0	4	12	10	8	4	4	0	2	
249364	sub-C013_preop3T_AAL_8301	2258	10	382	40	848	30	1452	0	192	14	5044	0	1882	2	354	2	1186	0	78	38	80	2	74	10	26	2	342	0	2110	2	22	2	4	18	118	24	4222	70	2770	2	726	36	284	6	126	4	1518	10	240	2	2578	0	10502	0	16290	8	214	6	104	20	1086	0	2146	0	2990	0	210	66	22	6	288	64	3732	70	70	20	1116	186	426	0	1574	2	1344	2	34028	0	902	16	0	0	7064	26	206	24	398	68	134	2	5096	56	106	4	198	334	16	84	14	28	300	268	92	1024	1438	488	172	290	
173952	sub-C013_preop3T_AAL_8302	2	48	18	2888	0	54	2	884	0	62	0	142	0	852	0	400	0	100	14	186	0	0	8	710	0	4	0	0	0	726	0	0	0	2	6	2	2	398	4	876	0	10	108	2052	2	982	4	2940	4	2332	8	2422	4	4142	2	14132	8	44	18	1312	0	176	0	1596	0	3140	24	474	2	2	2	308	2	4366	2	116	20	110	0	142	0	1184	0	380	0	18746	0	2526	0	0	28	5708	12	1448	16	120	48	66	62	6022	10	0	14	96	8	16	10	136	50	34	34	380	208	118	32	66	
674204	sub-C013_preop3T_AAL_9001	516	204	2242	1158	24	14	196	16	30	8	4	0	20	16	24	10	0	18	1808	1222	0	4	284	224	0	0	6	2	104	30	2	4	12	172	528	552	1004	120	1366	66	270	12	240	156	318	214	662	470	696	54	582	0	850	0	10422	180	1576	96	2524	206	300	2	0	0	30	4	2028	706	1112	162	1150	458	638	202	256	102	10540	2906	4	40	16	64	102	60	466	4	126	2	7064	28	0	11470	32184	7442	13916	3262	16454	1324	46532	9712	19662	1586	19738	8912	11980	3084	12452	1376	3744	2916	1728	11378	24194	5666	2650	3630	
582120	sub-C013_preop3T_AAL_9002	504	344	548	1054	20	8	36	8	18	4	0	0	0	8	0	8	0	4	626	1190	4	0	66	298	0	2	2	2	6	2	0	0	26	106	120	148	246	94	260	122	50	2	84	104	126	116	142	550	228	22	112	0	38	18	178	3988	444	398	478	470	100	2	0	0	6	2	678	484	848	270	632	1546	128	270	34	150	2910	4992	0	4	0	26	6	20	16	4	14	4	26	5708	11470	0	7180	47120	3544	7060	7776	2106	8552	49646	3682	4826	6618	18146	2704	7124	1990	4678	4796	3702	1244	11620	27328	5184	5044	5608	
